,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
82,Yonex_All_England_Open,2019-03-07,1,WD,4,0,47,1,25,30,8.0,115,,21,18,25.0,23.0,,,46,41,2,0,2,4,5,4,1,4,1,7.0,14570.0,6.0,15570.0
83,Victor_China_Open,2018-09-19,0,WD,4,0,32,13,13,40,,12,,21,10,21.0,18.0,,,42,28,2,0,7,0,11,4,2,0,1,69.0,7550.0,43.0,13860.0
84,Yonex_All_England_Open,2019-03-06,1,WD,4,0,30,3,3,18,5.0,116,,21,11,21.0,6.0,,,42,17,2,0,4,0,11,4,2,0,0,20.0,8890.0,55.0,1670.0
85,Victor_China_Open,2018-09-18,0,WD,4,0,29,11,11,31,4.0,69,,21,17,21.0,15.0,,,42,32,2,0,6,0,5,3,0,0,0,9.0,35800.0,40.0,14940.0
86,Yonex_All_England_Open,2019-03-09,1,WD,4,0,65,3,15,18,5.0,139,1.0,21,18,23.0,21.0,,,44,39,2,0,3,2,4,4,11,10,1,20.0,8890.0,5.0,16320.0
87,Blibli_Indonesia_Open,2019-07-17,2,WD,4,0,51,18,8,59,,31,,21,17,21.0,19.0,,,42,36,2,0,3,0,4,4,1,0,0,16.0,26910.0,27.0,20320.0
88,Victor_China_Open,2018-09-20,0,WD,6,0,64,12,14,54,2.0,36,,19,21,21.0,13.0,21.0,13.0,61,47,2,1,2,1,6,5,5,0,0,4.0,50700.0,8.0,40910.0
89,Blibli_Indonesia_Open,2019-07-16,2,WD,4,0,33,12,11,54,3.0,89,,21,17,21.0,8.0,,,42,25,2,0,5,0,7,5,0,0,0,3.0,43340.0,44.0,10860.0
90,Yonex_All_England_Open,2019-03-07,1,WD,4,0,33,3,16,45,,84,6.0,21,8,21.0,18.0,,,42,26,2,0,2,0,12,3,1,3,0,25.0,8700.0,,
91,Yonex_All_England_Open,2019-03-08,1,WD,6,0,80,12,2,76,1.0,52,8.0,17,21,21.0,15.0,21.0,19.0,59,55,2,1,3,2,4,6,5,0,0,5.0,16320.0,7.0,14570.0
92,Blibli_Indonesia_Open,2019-07-20,2,WD,6,0,72,12,16,54,3.0,84,6.0,17,21,21.0,14.0,21.0,15.0,59,50,2,1,2,1,5,4,7,6,0,3.0,43340.0,46.0,8650.0
93,Blibli_Indonesia_Open,2019-07-16,2,WD,4,0,39,13,6,43,6.0,93,,21,18,21.0,12.0,,,42,30,2,0,10,0,6,7,5,2,0,46.0,8650.0,80.0,3000.0
94,Yonex_All_England_Open,2019-03-08,1,WD,4,0,48,12,14,66,7.0,109,,21,16,21.0,17.0,,,42,33,2,0,3,0,7,5,0,1,1,29.0,7490.0,11.0,11680.0
95,Blibli_Indonesia_Open,2019-07-21,2,WD,4,0,51,12,15,76,2.0,101,3.0,21,16,21.0,18.0,,,42,34,2,0,2,0,7,6,6,4,0,2.0,49090.0,3.0,43340.0
96,Blibli_Indonesia_Open,2019-07-20,2,WD,4,0,50,12,4,76,2.0,26,4.0,21,14,21.0,12.0,,,42,26,2,0,2,0,6,3,9,12,0,2.0,49090.0,5.0,41690.0
97,Yonex_All_England_Open,2019-03-08,1,WD,6,0,79,12,4,52,3.0,87,,21,17,17.0,21.0,21.0,18.0,59,56,2,1,3,2,5,5,3,0,0,4.0,17740.0,25.0,8700.0
98,Yonex_All_England_Open,2018-03-14,1,WD,4,0,37,12,10,76,4.0,38,,21,12,21.0,16.0,,,42,28,2,0,4,0,7,4,1,0,0,26.0,6420.0,57.0,2750.0
99,Blibli_Indonesia_Open,2019-07-17,2,WD,6,0,65,11,4,23,,87,,14,21,21.0,13.0,21.0,18.0,56,52,2,1,3,1,6,6,0,0,1,32.0,17640.0,9.0,31790.0
100,Blibli_Indonesia_Open,2019-07-16,2,WD,6,0,75,14,13,74,,12,,22,20,20.0,22.0,22.0,20.0,64,62,2,1,4,4,4,3,0,0,0,22.0,23740.0,23.0,23710.0
101,Victor_China_Open,2019-09-17,0,WD,6,0,52,1,25,30,,71,,8,21,21.0,15.0,21.0,18.0,50,54,2,1,5,1,5,6,6,6,1,26.0,28820.0,6.0,55740.0
102,Yonex_All_England_Open,2019-03-08,1,WD,4,0,50,3,14,18,5.0,54,4.0,21,19,21.0,17.0,,,42,36,2,0,3,0,5,4,5,5,1,20.0,8890.0,3.0,18070.0
103,Blibli_Indonesia_Open,2019-07-16,2,WD,4,0,38,11,0,55,,124,,21,15,22.0,20.0,,,43,35,2,0,6,0,4,3,0,0,1,,,29.0,18980.0
104,Blibli_Indonesia_Open,2019-07-16,2,WD,4,0,50,14,14,21,,140,,21,16,21.0,16.0,,,42,32,2,0,3,0,5,4,1,0,0,19.0,26220.0,20.0,25390.0
105,Blibli_Indonesia_Open,2019-07-16,2,WD,4,0,34,12,3,52,1.0,116,,21,12,21.0,18.0,,,42,30,2,0,5,0,8,3,3,0,0,1.0,50890.0,41.0,12120.0
106,Blibli_Indonesia_Open,2019-07-19,2,WD,4,0,35,13,15,43,6.0,97,1.0,21,13,21.0,11.0,,,42,24,2,0,2,0,5,4,6,3,1,46.0,8650.0,1.0,50890.0
107,Yonex_All_England_Open,2019-03-07,1,WD,4,0,39,12,19,66,7.0,44,,21,15,21.0,9.0,,,42,24,2,0,2,0,6,4,0,0,1,29.0,7490.0,8.0,13760.0
108,Blibli_Indonesia_Open,2019-07-18,2,WD,4,0,37,12,14,52,1.0,103,,21,12,21.0,17.0,,,42,29,2,0,2,0,6,7,0,0,0,1.0,50890.0,,
109,Blibli_Indonesia_Open,2019-07-17,2,WD,4,0,45,12,5,66,7.0,56,,21,17,21.0,15.0,,,42,32,2,0,3,0,3,4,0,0,1,24.0,22970.0,15.0,28550.0
110,Blibli_Indonesia_Open,2019-07-19,2,WD,4,0,38,12,16,54,3.0,79,,21,17,21.0,9.0,,,42,26,2,0,4,0,6,2,4,1,0,3.0,43340.0,7.0,35720.0
111,Yonex_All_England_Open,2019-03-06,1,WD,4,0,31,3,18,45,,122,,21,14,21.0,10.0,,,42,24,2,0,3,0,5,4,1,0,1,25.0,8700.0,13.0,11250.0
112,Yonex_All_England_Open,2018-03-14,1,WD,4,0,36,3,8,26,,81,,21,18,21.0,12.0,,,42,30,2,0,2,0,5,3,1,0,0,26.0,6420.0,44.0,3850.0
