,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
145,Victor_China_Open,2019-09-18,0,XD,4,0,35,0,18,32,,93,,21,16,21.0,18.0,,,42,34,2,0,5,0,6,5,0,0,0,14.0,41070.0,36.0,22490.0
146,Blibli_Indonesia_Open,2019-07-17,2,XD,6,0,62,8,13,15,6.0,91,,22,24,22.0,20.0,21.0,15.0,65,59,2,1,8,2,7,4,2,0,0,4.0,42060.0,10.0,30960.0
147,Victor_China_Open,2019-09-19,0,XD,6,0,54,10,12,72,,102,,21,11,16.0,21.0,21.0,12.0,58,44,2,1,3,1,6,6,1,0,0,21.0,29970.0,48.0,14030.0
148,Blibli_Indonesia_Open,2019-07-16,2,XD,4,0,29,0,4,76,1.0,33,,21,19,21.0,8.0,,,42,27,2,0,4,0,6,4,4,1,0,6.0,38620.0,33.0,16700.0
149,Victor_China_Open,2019-09-22,0,XD,6,0,52,0,4,76,1.0,123,2.0,21,17,13.0,21.0,21.0,16.0,55,54,2,1,5,3,4,4,15,5,1,6.0,56670.0,3.0,62550.0
150,Blibli_Indonesia_Open,2019-07-16,2,XD,6,0,64,7,18,46,,93,,25,23,16.0,21.0,21.0,19.0,62,63,2,1,5,6,6,5,0,1,0,20.0,23150.0,38.0,15170.0
151,Victor_China_Open,2019-09-18,0,XD,4,0,29,11,4,57,7.0,77,,21,14,21.0,12.0,,,42,26,2,0,5,0,9,3,0,0,0,9.0,45760.0,37.0,22300.0
152,Victor_China_Open,2019-09-19,0,XD,6,0,65,8,17,65,,9,5.0,17,21,23.0,21.0,21.0,18.0,61,60,2,1,4,3,4,5,1,1,1,13.0,41290.0,1.0,71470.0
153,Victor_China_Open,2019-09-17,0,XD,4,0,26,10,14,72,,101,,21,9,21.0,7.0,,,42,16,2,0,4,0,9,2,1,0,0,21.0,29970.0,28.0,28640.0
154,Yonex_All_England_Open,2020-03-12,1,XD,4,0,38,3,15,33,,130,4.0,21,15,21.0,10.0,,,42,25,2,0,0,0,0,0,0,2,0,2.0,20400.0,,
155,Yonex_All_England_Open,2020-03-13,1,XD,6,0,84,3,11,33,,113,,24,26,22.0,20.0,21.0,11.0,67,57,2,1,0,0,0,0,0,7,0,2.0,20400.0,10.0,12420.0
156,Blibli_Indonesia_Open,2019-07-17,2,XD,6,0,59,16,23,43,,20,4.0,13,21,21.0,19.0,21.0,19.0,55,59,2,1,3,2,5,4,0,1,1,15.0,28450.0,2.0,44700.0
157,Blibli_Indonesia_Open,2019-07-17,2,XD,6,0,49,0,13,45,,4,,21,14,7.0,21.0,21.0,19.0,49,54,2,1,2,1,4,7,0,0,1,43.0,12620.0,28.0,20590.0
158,Blibli_Indonesia_Open,2019-07-18,2,XD,4,0,42,3,10,33,,62,,21,18,21.0,18.0,,,42,36,2,0,4,0,5,3,6,3,0,14.0,28970.0,18.0,25790.0
159,Victor_China_Open,2019-09-18,0,XD,6,0,55,12,23,14,,74,,21,16,19.0,21.0,21.0,18.0,61,55,2,1,3,1,8,6,0,0,0,8.0,46630.0,12.0,41980.0
160,Victor_China_Open,2019-09-17,0,XD,6,0,63,10,11,73,3.0,113,,17,21,21.0,17.0,21.0,14.0,59,52,2,1,5,1,5,5,16,2,0,7.0,56300.0,19.0,32040.0
161,Yonex_All_England_Open,2018-03-14,1,XD,4,0,23,8,20,64,1.0,25,,21,10,21.0,12.0,,,42,22,2,0,3,0,7,3,0,0,0,19.0,7800.0,37.0,5040.0
162,Yonex_All_England_Open,2020-03-12,1,XD,6,0,51,6,13,62,,91,,19,21,21.0,12.0,21.0,13.0,61,46,2,1,0,0,0,0,2,1,0,10.0,12420.0,31.0,6110.0
163,Victor_China_Open,2019-09-19,0,XD,6,0,48,16,10,11,4.0,62,,19,21,21.0,10.0,21.0,11.0,61,42,2,1,3,2,7,5,8,1,0,5.0,60170.0,16.0,38860.0
164,Yonex_All_England_Open,2018-03-14,1,XD,6,0,59,1,4,31,,59,,21,13,14.0,21.0,22.0,20.0,57,54,2,1,6,3,5,6,0,0,0,43.0,4440.0,43.0,4440.0
