,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
78,Yonex_All_England_Open,2018-03-15,England,XD,4,0,24,China,India,"Wang Yi Lyu, Huang Dong Ping",2.0,"Pranaav Jerry Chopra, Reddy Sikki",,21,6,21.0,10.0,,,42,16,2,0,2,0,9,3,1,0,1,30,7260,12,11390
79,Blibli_Indonesia_Open,2018-07-04,Indonesia,XD,4,0,36,Denmark,Japan,"Niclas Nohr, Sara Thygesen",,"Takuro Hoki, Koharu Yonemoto",,21,19,21.0,19.0,,,42,38,2,0,3,0,4,5,0,1,0,11,20860,,
80,Yonex_All_England_Open,2018-03-14,England,XD,4,0,35,China,Korea,"Wang Yi Lyu, Huang Dong Ping",2.0,"Choi Sol Gyu, Chae Yu Jung",,21,15,21.0,17.0,,,42,32,2,0,3,0,6,5,1,1,0,22,7260,24,7200
81,Yonex_All_England_Open,2019-03-09,England,XD,4,0,37,Japan,Malaysia,"Yuta Watanabe, Arisa Higashino",3.0,"Goh Soon Huat, Lai Shevon Jemie",,21,16,21.0,13.0,,,42,29,2,0,2,0,5,4,3,1,0,4,19470,7,14980
82,Yonex_All_England_Open,2019-03-08,England,XD,6,0,64,Malaysia,China,"Goh Soon Huat, Lai Shevon Jemie",,"Wang Yi Lyu, Huang Dong Ping",2.0,13,21,22.0,20.0,21.0,18.0,56,59,2,1,4,1,4,5,2,3,0,7,14980,,
83,Victor_China_Open,2018-09-19,China,XD,4,0,27,Thailand,Indonesia,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",,"Praveen Jordan, Melati Daeva Oktavianti",,21,11,21.0,13.0,,,42,24,2,0,3,0,9,3,7,4,0,8,35860,11,32370
84,Victor_China_Open,2018-09-18,China,XD,4,0,30,Denmark,Chinesetaipei,"Mathias Christiansen, Christinna Pedersen",6.0,"Wang Chi-Lin, Lee Chia Hsin",,21,10,21.0,10.0,,,42,20,2,0,0,0,0,0,1,0,1,12,32260,10,35490
85,Yonex_All_England_Open,2019-03-07,England,XD,6,0,57,Indonesia,Malaysia,"Tontowi Ahmad, Winny Oktavina Kandow",,"Chan Peng Soon, Goh Liu Ying",5.0,21,15,16.0,21.0,23.0,21.0,60,57,2,1,5,6,5,5,1,1,1,24,7800,2,21510
86,Victor_China_Open,2018-09-18,China,XD,6,0,52,Japan,Indonesia,"Yuta Watanabe, Arisa Higashino",,"Hafiz Faizal, Gloria Emanuelle Widjaja",,22,20,16.0,21.0,21.0,16.0,59,57,2,1,3,2,6,4,4,1,1,9,35710,4,46550
87,Yonex_All_England_Open,2019-03-10,England,XD,4,0,41,China,Japan,"Zheng Si Wei, Huang Ya Qiong",1.0,"Yuta Watanabe, Arisa Higashino",3.0,21,17,22.0,20.0,,,43,37,2,0,3,1,6,5,14,5,1,19,9200,4,19470
